SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
2940,"0000","<Default>",2024-12-24,10:00,13:00,"B65F312G000080","PLUG,HOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","6111","Body Assy #2","MA03","Body Assy Small Parts","00777",2010,"PCS","","","2","6011",900,,"Y0B766710749474","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2941,"0000","<Default>",2024-12-24,10:00,13:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6311","Steel Painting","MT04","Steel painting","02787",1010,"PCS","","","2","",1000,,"Y0B766710748691","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2942,"0000","<Default>",2024-12-24,10:00,13:00,"2PHF62570000M0","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6311","Steel Painting","MT05","Welding","02804",900,"PCS","","","2","6011",800,,"Y0B766710749160","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2943,"0000","<Default>",2024-12-24,10:00,13:00,"2PHE5473000080","DUCT,AIR","7667","PT. CATURINDO AGUNGJAYA RUBBER","6902","EG Centralisasi","NA13","","04975",1400,"PCS","","","2","6011",50,,"Y0B766710749066","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2944,"0000","<Default>",2024-12-24,10:00,13:00,"903880880300M0","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6902","EG Centralisasi","NA13","","00572",3610,"PCS","","","2","6011",600,,"Y0B766710750256","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2945,"0000","<Default>",2024-12-24,10:00,13:00,"BBPE443E000080","PIPE,DRAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","6902","EG Centralisasi","NA13","","00779",1100,"PCS","","","2","6011",1900,,"Y0B766710750625","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2946,"0000","<Default>",2024-12-24,10:00,13:00,"BEJF1439000080","STOPPER,MAIN STAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","6902","EG Centralisasi","NA13","","00781",1100,"PCS","","","2","6011",800,,"Y0B766710750777","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2947,"0000","<Default>",2024-12-24,10:00,13:00,"BJME5473000080","DUCT,AIR","7667","PT. CATURINDO AGUNGJAYA RUBBER","6902","EG Centralisasi","NA13","","00508",910,"PCS","","","2","2033",100,,"Y0B766710750928","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2948,"0000","<Default>",2024-12-24,10:00,13:00,"903880880300M0","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6903","Depo Engine #1","NA13","","00519",120,"PCS","","","2","6011",640,,"Y0B766710750262","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2949,"0000","<Default>",2024-12-24,10:00,13:00,"BBPE443E000080","PIPE,DRAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","6903","Depo Engine #1","NA13","","01066",1240,"PCS","","","2","6011",1920,,"Y0B766710750632","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2950,"0000","<Default>",2024-12-24,10:00,13:00,"2PHE5373000080","PIPE,BREATHER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6909","Depo Body Export","FA03","B/D Assy Small parts","02133",400,"PCS","","","2","6011",100,,"Y0B766710749101","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2951,"0000","<Default>",2024-12-24,10:00,13:00,"2PHF3415000080","COVER,BALL RACE 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","6909","Depo Body Export","FA03","B/D Assy Small parts","02128",400,"PCS","","","2","6011",100,,"Y0B766710749087","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
2952,"0000","<Default>",2024-12-24,10:00,13:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690C","Depo Central Manufacturing","MT04","Steel painting","01906",1440,"PCS","","","2","6011",400,,"Y0B766710748698","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
