SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
2926,0,<Default>,10-10-24,10:00,13:00,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,826,300,PCS,,,2,6011,100,,Y0B766710732420,Unprinted,-,Unprinted,,,19-09-24 7:29
2927,0,<Default>,10-10-24,10:00,13:00,5LMF34150000M0,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,240,100,PCS,,,2,,100,,Y0B766710732870,Unprinted,-,Unprinted,,,19-09-24 7:29
2928,0,<Default>,10-10-24,10:00,13:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,2323,800,PCS,,,2,6011,100,,Y0B766710729214,Unprinted,-,Unprinted,,,19-09-24 7:29
2929,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,2554,200,PCS,,Q-SPEC-L,2,Unity,100,,Y0B766710729362,Unprinted,-,Unprinted,,,19-09-24 7:29
2930,0,<Default>,10-10-24,10:00,13:00,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,731,2200,PCS,,,2,6011,100,,Y0B766710729456,Unprinted,-,Unprinted,,,19-09-24 7:29
2931,0,<Default>,10-10-24,10:00,13:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,1591,100,PCS,,,2,2033,100,,Y0B766710731018,Unprinted,-,Unprinted,,,19-09-24 7:29
2932,0,<Default>,10-10-24,10:00,13:00,BFWF4315000080,"PIPE,5",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,31,300,PCS,,,2,6011,20,,Y0B766710733168,Unprinted,-,Unprinted,,,19-09-24 7:29
2933,0,<Default>,10-10-24,11:00,13:00,B74E11660000M0,"PIPE,BREATHER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED2,PF Medium 2 Packing,1378,80,PCS,,,2,6033,40,,Y0B766710731221,Unprinted,-,Unprinted,,,19-09-24 7:29
2934,0,<Default>,10-10-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,57,240,PCS,,,2,6011,40,,Y0B766710732795,Unprinted,-,Unprinted,,,19-09-24 7:29
2935,0,<Default>,10-10-24,10:00,13:00,B3MF4181000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5301,Steel Paint,P9DI,,851,80,PCS,,,2,6011,320,,Y0B766710731684,Unprinted,-,Unprinted,,,19-09-24 7:29
2936,0,<Default>,10-10-24,10:00,13:00,B74F414A0000M0,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,5301,Steel Paint,P9DI,,1069,160,PCS,,,2,2033,20,,Y0B766710731182,Unprinted,-,Unprinted,,,19-09-24 7:29
2937,0,<Default>,10-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,530A,Receiving Painting,P94I,,906,1200,PCS,,,2,6011,400,,Y0B766710729981,Unprinted,-,Unprinted,,,19-09-24 7:29
2938,0,<Default>,10-10-24,10:00,13:00,2PVF199H000080,"SHIELD,HEAT",7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,3197,600,PCS,,,2,6011,50,,Y0B766710730033,Unprinted,-,Unprinted,,,19-09-24 7:29
2939,0,<Default>,10-10-24,10:00,13:00,904801841800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,3749,1200,PCS,,,2,6011,1800,,Y0B766710729545,Unprinted,-,Unprinted,,,19-09-24 7:29
2940,0,<Default>,10-10-24,10:00,13:00,1PAF411J000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),934,40,PCS,,,2,6011,2000,,Y0B766710729049,Unprinted,-,Unprinted,,,19-09-24 7:29
2941,0,<Default>,10-10-24,10:00,13:00,1S7F622F000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2659,640,PCS,,,2,6011,1600,,Y0B766710729063,Unprinted,-,Unprinted,,,19-09-24 7:29
2942,0,<Default>,10-10-24,10:00,13:00,1WDF135F000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2337,400,PCS,,,2,6011,240,,Y0B766710729630,Unprinted,-,Unprinted,,,19-09-24 7:29
2943,0,<Default>,10-10-24,10:00,13:00,1WDF16A2000080,"SEAL,2",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2337,200,PCS,,,2,6011,1920,,Y0B766710729652,Unprinted,-,Unprinted,,,19-09-24 7:29
2944,0,<Default>,10-10-24,10:00,13:00,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2720,1280,PCS,,,2,6011,640,,Y0B766710729881,Unprinted,-,Unprinted,,,19-09-24 7:29
2945,0,<Default>,10-10-24,10:00,13:00,45PF1717000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),877,40,PCS,,,2,6011,2400,,Y0B766710729075,Unprinted,-,Unprinted,,,19-09-24 7:29
2946,0,<Default>,10-10-24,10:00,13:00,45PF1778000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),934,80,PCS,,,2,6011,400,,Y0B766710729084,Unprinted,-,Unprinted,,,19-09-24 7:29
2947,0,<Default>,10-10-24,10:00,13:00,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2674,160,PCS,,,2,6011,400,,Y0B766710729114,Unprinted,-,Unprinted,,,19-09-24 7:29
2948,0,<Default>,10-10-24,10:00,13:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2887,1680,PCS,,,2,6011,2400,,Y0B766710729262,Unprinted,-,Unprinted,,,19-09-24 7:29
2949,0,<Default>,10-10-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),493,4080,PCS,,,2,6011,800,,Y0B766710732808,Unprinted,-,Unprinted,,,19-09-24 7:29
2950,0,<Default>,10-10-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),246,240,PCS,,,2,,400,,Y0B766710731440,Unprinted,-,Unprinted,,,19-09-24 7:29
2951,0,<Default>,10-10-24,10:00,13:00,9.04451E+13,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),998,40,PCS,,,2,,40,,Y0B766710729314,Unprinted,-,Unprinted,,,19-09-24 7:29
2952,0,<Default>,10-10-24,10:00,13:00,9.04452E+13,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),998,40,PCS,,,2,6011,800,,Y0B766710730900,Unprinted,-,Unprinted,,,19-09-24 7:29
2953,0,<Default>,10-10-24,10:00,13:00,90445217G30080,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2337,200,PCS,,,2,6011,160,,Y0B766710729331,Unprinted,-,Unprinted,,,19-09-24 7:29
2954,0,<Default>,10-10-24,10:00,13:00,9.048E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),875,80,PCS,,,2,6011,800,,Y0B766710729353,Unprinted,-,Unprinted,,,19-09-24 7:29
2955,0,<Default>,10-10-24,10:00,13:00,904801100600M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),877,40,PCS,,,2,6011,1920,,Y0B766710731694,Unprinted,-,Unprinted,,,19-09-24 7:29
2956,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),877,80,PCS,,,2,6011,1920,,Y0B766710731704,Unprinted,-,Unprinted,,,19-09-24 7:29
2957,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2508,560,PCS,,Q-SPEC-L,2,6011,1920,,Y0B766710729408,Unprinted,-,Unprinted,,,19-09-24 7:29
2958,0,<Default>,10-10-24,10:00,13:00,904801300100M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),14,80,PCS,,,2,,800,,Y0B766710730081,Unprinted,-,Unprinted,,,19-09-24 7:29
2959,0,<Default>,10-10-24,10:00,13:00,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1476,320,PCS,,,2,6011,1920,,Y0B766710729506,Unprinted,-,Unprinted,,,19-09-24 7:29
2960,0,<Default>,10-10-24,10:00,13:00,904801548300M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1629,160,PCS,,,2,6011,320,,Y0B766710731212,Unprinted,-,Unprinted,,,19-09-24 7:29
2961,0,<Default>,10-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),80,400,PCS,,,2,6011,560,,Y0B766710732894,Unprinted,-,Unprinted,,,19-09-24 7:29
2962,0,<Default>,10-10-24,10:00,13:00,904801827600M1,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),877,280,PCS,,,2,6011,1920,,Y0B766710729533,Unprinted,-,Unprinted,,,19-09-24 7:29
2963,0,<Default>,10-10-24,10:00,13:00,904801841800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1824,80,PCS,,,2,6011,1200,,Y0B766710729554,Unprinted,-,Unprinted,,,19-09-24 7:29
2964,0,<Default>,10-10-24,10:00,13:00,904802418600M1,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),877,40,PCS,,,2,,1000,,Y0B766710729576,Unprinted,-,Unprinted,,,19-09-24 7:29
2965,0,<Default>,10-10-24,10:00,13:00,B2TF4633000080,"CHAIN,BOWL",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),754,80,PCS,,,2,6011,1920,,Y0B766710732142,Unprinted,-,Unprinted,,,19-09-24 7:29
2966,0,<Default>,10-10-24,10:00,13:00,B3MF1717000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),877,80,PCS,,,2,6011,1920,,Y0B766710731662,Unprinted,-,Unprinted,,,19-09-24 7:29
2967,0,<Default>,10-10-24,10:00,13:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1914,1440,PCS,,,2,6011,160,,Y0B766710730414,Unprinted,-,Unprinted,,,19-09-24 7:29
2968,0,<Default>,10-10-24,10:00,13:00,B6HF312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1179,1280,PCS,,,2,6011,1920,,Y0B766710731590,Unprinted,-,Unprinted,,,19-09-24 7:29
2969,0,<Default>,10-10-24,10:00,13:00,B74F1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1874,160,PCS,,,2,6011,240,,Y0B766710730649,Unprinted,-,Unprinted,,,19-09-24 7:29
2970,0,<Default>,10-10-24,10:00,13:00,B74F3469000080,"CAP,BOLT",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1874,640,PCS,,,2,6011,400,,Y0B766710730625,Unprinted,-,Unprinted,,,19-09-24 7:29
2971,0,<Default>,10-10-24,10:00,13:00,B74F4639000080,"STOPPER,PLATE",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1874,160,PCS,,,2,6011,320,,Y0B766710730681,Unprinted,-,Unprinted,,,19-09-24 7:29
2972,0,<Default>,10-10-24,10:00,13:00,B74F8175000080,"TOOL,HOLDER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1874,160,PCS,,,2,6011,1920,,Y0B766710730715,Unprinted,-,Unprinted,,,19-09-24 7:29
2973,0,<Default>,10-10-24,10:00,13:00,BK6F8483000080,"PLATE,RUBBER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1344,320,PCS,,,2,6011,320,,Y0B766710730922,Unprinted,-,Unprinted,,,19-09-24 7:29
2974,0,<Default>,10-10-24,10:00,13:00,BRAH2589000080,"PROTECTOR,WIRE HARNESS",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),34,120,PCS,,,2,6011,400,,Y0B766710733037,Unprinted,-,Unprinted,,,19-09-24 7:29
2975,0,<Default>,10-10-24,10:00,13:00,BRAH2929000080,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),34,240,PCS,,,2,6011,400,,Y0B766710733021,Unprinted,-,Unprinted,,,19-09-24 7:29
2976,0,<Default>,10-10-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,405,600,PCS,,,2,,400,,Y0B766710731452,Unprinted,-,Unprinted,,,19-09-24 7:29
2977,0,<Default>,10-10-24,10:00,13:00,B74E53730000M0,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,1854,400,PCS,,,2,6011,240,,Y0B766710731286,Unprinted,-,Unprinted,,,19-09-24 7:29
2978,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,4120,2800,PCS,,Q-SPEC-L,2,6011,1920,,Y0B766710729428,Unprinted,-,Unprinted,,,19-09-24 7:29
2979,0,<Default>,10-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,950,80,PCS,,,2,6011,960,,Y0B766710731553,Unprinted,-,Unprinted,,,19-09-24 7:29
2980,0,<Default>,10-10-24,10:00,13:00,BRGF4217000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,21,40,PCS,,,2,2033,80,,Y0B766710733160,Unprinted,-,Unprinted,,,19-09-24 7:29
2981,0,<Default>,10-10-24,10:00,13:00,1DYF2151000080,"SEAL,GUARD",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2962,200,PCS,,,2,2033,200,,Y0B766710728975,Unprinted,-,Unprinted,,,19-09-24 7:29
2982,0,<Default>,10-10-24,10:00,13:00,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,897,800,PCS,,,2,6011,200,,Y0B766710732433,Unprinted,-,Unprinted,,,19-09-24 7:29
2983,0,<Default>,10-10-24,10:00,13:00,2PHF62570000M0,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2379,150,PCS,,,2,6011,800,,Y0B766710729807,Unprinted,-,Unprinted,,,19-09-24 7:29
2984,0,<Default>,10-10-24,11:00,13:00,B5DF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,903,100,PCS,,,2,6011,400,,Y0B766710731385,Unprinted,-,Unprinted,,,19-09-24 7:29
2985,0,<Default>,10-10-24,10:00,13:00,B65F3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,745,1300,PCS,,,2,6011,300,,Y0B766710730268,Unprinted,-,Unprinted,,,19-09-24 7:29
2986,0,<Default>,10-10-24,11:00,13:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1115,300,PCS,,,2,6011,400,,Y0B766710730800,Unprinted,-,Unprinted,,,19-09-24 7:29
2987,0,<Default>,10-10-24,11:00,13:00,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,979,300,PCS,,,2,6011,1900,,Y0B766710731896,Unprinted,-,Unprinted,,,19-09-24 7:29
2988,0,<Default>,10-10-24,11:00,13:00,BEJE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1391,500,PCS,,,2,6011,400,,Y0B766710732345,Unprinted,-,Unprinted,,,19-09-24 7:29
2989,0,<Default>,10-10-24,11:00,13:00,BJMF1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,918,200,PCS,,,2,6033,50,,Y0B766710732664,Unprinted,-,Unprinted,,,19-09-24 7:29
2990,0,<Default>,10-10-24,11:00,13:00,BJMF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,782,200,PCS,,,2,6033,400,,Y0B766710732635,Unprinted,-,Unprinted,,,19-09-24 7:29
2991,0,<Default>,10-10-24,11:00,13:00,BJMH2155000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,591,100,PCS,,,2,6011,100,,Y0B766710732687,Unprinted,-,Unprinted,,,19-09-24 7:29
2992,0,<Default>,10-10-24,11:00,13:00,BJMH2592000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,782,200,PCS,,,2,6011,800,,Y0B766710732594,Unprinted,-,Unprinted,,,19-09-24 7:29
2993,0,<Default>,10-10-24,10:00,13:00,1DYF3469000080,"CAP,BOLT",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2564,200,PCS,,,2,6011,3000,,Y0B766710728987,Unprinted,-,Unprinted,,,19-09-24 7:29
2994,0,<Default>,10-10-24,10:00,13:00,1DYF622F000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2564,400,PCS,,,2,6011,9000,,Y0B766710728999,Unprinted,-,Unprinted,,,19-09-24 7:29
2995,0,<Default>,10-10-24,10:00,13:00,1KPH2176000080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,3079,300,PCS,,,2,6011,400,,Y0B766710729011,Unprinted,-,Unprinted,,,19-09-24 7:29
2996,0,<Default>,10-10-24,10:00,13:00,2PHE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2809,200,PCS,,,2,6011,200,,Y0B766710729744,Unprinted,-,Unprinted,,,19-09-24 7:29
2997,0,<Default>,10-10-24,10:00,13:00,3XAF622F0000M0,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,269,200,PCS,,,2,6011,3200,,Y0B766710732859,Unprinted,-,Unprinted,,,19-09-24 7:29
2998,0,<Default>,10-10-24,10:00,13:00,5LMF34150000M0,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,291,200,PCS,,,2,6011,100,,Y0B766710732882,Unprinted,-,Unprinted,,,19-09-24 7:29
2999,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,454,600,PCS,,,2,6011,4000,,Y0B766710732702,Unprinted,-,Unprinted,,,19-09-24 7:29
3000,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2672,400,PCS,,Q-SPEC-L,2,6011,2400,,Y0B766710729444,Unprinted,-,Unprinted,,,19-09-24 7:29
3001,0,<Default>,10-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,722,700,PCS,,,2,6011,1900,,Y0B766710731299,Unprinted,-,Unprinted,,,19-09-24 7:29
3002,0,<Default>,10-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,722,700,PCS,,,2,6011,900,,Y0B766710732374,Unprinted,-,Unprinted,,,19-09-24 7:29
3003,0,<Default>,10-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2565,600,PCS,,,2,6011,1200,,Y0B766710729564,Unprinted,-,Unprinted,,,19-09-24 7:29
3004,0,<Default>,10-10-24,10:00,13:00,B65F312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,724,1300,PCS,,,2,6011,900,,Y0B766710730318,Unprinted,-,Unprinted,,,19-09-24 7:29
3005,0,<Default>,10-10-24,10:00,13:00,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6311,Steel Painting,MT04,Steel painting,2734,600,PCS,,,2,,1000,,Y0B766710729126,Unprinted,-,Unprinted,,,19-09-24 7:29
3006,0,<Default>,10-10-24,10:00,13:00,2PHF62570000M0,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6311,Steel Painting,MT05,Welding,2751,500,PCS,,,2,6011,800,,Y0B766710729819,Unprinted,-,Unprinted,,,19-09-24 7:29
3007,0,<Default>,10-10-24,10:00,13:00,2PHE5473000080,"DUCT,AIR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6902,EG Centralisasi,NA13,,4922,500,PCS,,,2,6011,50,,Y0B766710729708,Unprinted,-,Unprinted,,,19-09-24 7:29
3008,0,<Default>,10-10-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6902,EG Centralisasi,NA13,,519,2500,PCS,,,2,6011,600,,Y0B766710731464,Unprinted,-,Unprinted,,,19-09-24 7:29
3009,0,<Default>,10-10-24,10:00,13:00,BBPE443E000080,"PIPE,DRAIN",7667,PT. CATURINDO AGUNGJAYA RUBBER,6902,EG Centralisasi,NA13,,726,700,PCS,,,2,6011,1900,,Y0B766710732121,Unprinted,-,Unprinted,,,19-09-24 7:29
3010,0,<Default>,10-10-24,10:00,13:00,BEJF1439000080,"STOPPER,MAIN STAND",7667,PT. CATURINDO AGUNGJAYA RUBBER,6902,EG Centralisasi,NA13,,728,1200,PCS,,,2,6011,800,,Y0B766710732393,Unprinted,-,Unprinted,,,19-09-24 7:29
3011,0,<Default>,10-10-24,10:00,13:00,BJME5473000080,"DUCT,AIR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6902,EG Centralisasi,NA13,,455,600,PCS,,,2,2033,100,,Y0B766710732614,Unprinted,-,Unprinted,,,19-09-24 7:29
3012,0,<Default>,10-10-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6903,Depo Engine #1,NA13,,467,760,PCS,,,2,6011,640,,Y0B766710731476,Unprinted,-,Unprinted,,,19-09-24 7:29
3013,0,<Default>,10-10-24,10:00,13:00,BBPE443E000080,"PIPE,DRAIN",7667,PT. CATURINDO AGUNGJAYA RUBBER,6903,Depo Engine #1,NA13,,1013,2040,PCS,,,2,6011,1920,,Y0B766710732133,Unprinted,-,Unprinted,,,19-09-24 7:29
3014,0,<Default>,10-10-24,10:00,13:00,2PHE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,2077,400,PCS,,,2,6011,100,,Y0B766710729756,Unprinted,-,Unprinted,,,19-09-24 7:29
3015,0,<Default>,10-10-24,10:00,13:00,2PHF3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,2072,400,PCS,,,2,6011,100,,Y0B766710729732,Unprinted,-,Unprinted,,,19-09-24 7:29
3016,0,<Default>,10-10-24,10:00,13:00,BN1H2599000080,"COVER,CONNECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,808,100,PCS,,,2,6011,100,,Y0B766710730136,Unprinted,-,Unprinted,,,19-09-24 7:29
3017,0,<Default>,10-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FBKF,,253,200,PCS,,,2,6011,100,,Y0B766710732382,Unprinted,-,Unprinted,,,19-09-24 7:29
