SEQ,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,User Code,Order No.,Order Quantity,Unit
3186,12-09-24,9:00,10:00,BBPE443E000080,"PIPE,DRAIN",590C,1202,80,PCS
3187,12-09-24,9:00,10:00,2DPE5495000080,"SEAL,PROTECTOR",690E,1503,760,PCS
3188,12-09-24,9:00,10:00,B65H5546000080,BAND,690E,1320,560,PCS
3189,12-09-24,9:00,10:00,B6HF312G000080,"PLUG,HOLE",690E,1224,440,PCS
3190,12-09-24,9:00,10:00,902022614200M3,WASHER PLAIN,690E,1498,520,PCS
3191,12-09-24,9:00,10:00,B65F414A010080,"COVER,FILLER",690E,1116,280,PCS
3192,12-09-24,10:30,11:00,BDJH2131000080,"BAND,BATTERY",5201,108,100,PCS
3193,12-09-24,10:30,11:00,BK6F247A010080,"HOSE,1",5201,436,100,PCS
3194,12-09-24,10:30,11:00,B74F414A0000M0,"COVER,FILLER",5207,2038,120,PCS
3195,12-09-24,10:30,11:00,B74F8175000080,"TOOL,HOLDER",5207,2198,120,PCS
3196,12-09-24,10:30,11:00,BDJH2131000080,"BAND,BATTERY",5207,1,40,PCS
3197,12-09-24,10:30,11:00,BKAF4785000080,MOLE,5207,491,120,PCS
3198,12-09-24,10:30,11:00,B74E11660000M0,"PIPE,BREATHER 1",590C,3142,120,PCS
3199,12-09-24,10:00,11:30,91A200706500M0,"TUBE,FLEXIBLE VINYL",6311,2289,100,PCS
3200,12-09-24,10:00,11:30,1KPH2176000080,DAMPER,6909,2453,200,PCS
3201,12-09-24,10:00,11:30,2PHE3593010080,DAMPER,6909,1132,200,PCS
3202,12-09-24,10:00,11:30,4YYF7114000080,STOPPER,690E,1215,400,PCS
3203,12-09-24,10:00,11:30,B65F18160000M0,"PIPE,1",690E,1215,320,PCS
3204,12-09-24,10:00,11:30,B65F312G000080,"PLUG,HOLE",690E,1215,400,PCS
3205,12-09-24,10:00,11:30,BBPF8349000080,CAP,690E,1215,320,PCS
3206,12-09-24,10:00,11:30,BBPH2351000080,"TUBE,CORD 1",690E,1215,320,PCS
3207,12-09-24,10:00,11:30,BBPH5546000080,BAND,690E,1215,400,PCS
3208,12-09-24,10:00,11:30,9.04801E+13,GROMMET,690E,607,120,PCS
3209,12-09-24,10:00,13:00,2PHE3593010080,DAMPER,5201,803,200,PCS
3210,12-09-24,10:00,13:00,5LMF34150000M0,"COVER,BALL RACE 1",5201,221,100,PCS
3211,12-09-24,10:00,13:00,902022614200M3,WASHER PLAIN,5201,2302,1600,PCS
3212,12-09-24,10:00,13:00,9.04452E+13,HOSE,5201,383,100,PCS
3213,12-09-24,10:00,13:00,9.04801E+13,GROMMET,5201,2535,1400,PCS
3214,12-09-24,10:00,13:00,904801339800M2,GROMMET,5201,710,3000,PCS
3215,12-09-24,10:00,13:00,9.04801E+13,GROMMET,5201,170,900,PCS
3216,12-09-24,10:00,13:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",5201,1570,100,PCS
3217,12-09-24,10:00,13:00,BFWF4315000080,"PIPE,5",5201,13,600,PCS
3218,12-09-24,11:00,13:00,B74E11660000M0,"PIPE,BREATHER 1",5207,1362,80,PCS
3219,12-09-24,10:00,13:00,903380701800M0,PLUG,5207,38,480,PCS
3220,12-09-24,10:00,13:00,B3MF4181000080,"DAMPER,LOCATING 1",5301,833,320,PCS
3221,12-09-24,10:00,13:00,B74F414A0000M0,"COVER,FILLER",5301,1050,40,PCS
3222,12-09-24,10:00,13:00,1PAF1717000080,"DAMPER,SIDE COVER",530A,754,100,PCS
3223,12-09-24,10:00,13:00,9.04802E+13,GROMMET,530A,886,1600,PCS
3224,12-09-24,10:00,13:00,2PVF199H000080,"SHIELD,HEAT",5904,3177,800,PCS
3225,12-09-24,10:00,13:00,9.04801E+13,GROMMET,5904,696,200,PCS
3226,12-09-24,10:00,13:00,9.04801E+13,GROMMET,5904,2484,400,PCS
3227,12-09-24,10:00,13:00,904801841800M2,GROMMET,5904,3729,1600,PCS
3228,12-09-24,10:00,13:00,BBSH4736000080,"DAMPER,TAIL",5904,696,100,PCS
3229,12-09-24,10:00,13:00,1PAF411J000080,"DAMPER,SIDE COVER",590B,921,40,PCS
3230,12-09-24,10:00,13:00,1S7F622F000080,"DAMPER,LOCATING 1",590B,2640,480,PCS
3231,12-09-24,10:00,13:00,1WDF135F000080,COVER,590B,2318,320,PCS
3232,12-09-24,10:00,13:00,1WDF16A2000080,"SEAL,2",590B,2318,160,PCS
3233,12-09-24,10:00,13:00,2DPE5495000080,"SEAL,PROTECTOR",590B,2700,1280,PCS
3234,12-09-24,10:00,13:00,45PF1717000080,"DAMPER,SIDE COVER",590B,859,160,PCS
3235,12-09-24,10:00,13:00,45PF1778000080,"DAMPER,LOCATING 1",590B,921,80,PCS
3236,12-09-24,10:00,13:00,4YYF7114000080,STOPPER,590B,2655,40,PCS
3237,12-09-24,10:00,13:00,902022614200M3,WASHER PLAIN,590B,2867,1640,PCS
3238,12-09-24,10:00,13:00,903380701800M0,PLUG,590B,473,3800,PCS
3239,12-09-24,10:00,13:00,903880880300M0,DAMPER,590B,222,160,PCS
3240,12-09-24,10:00,13:00,9.04451E+13,HOSE,590B,980,160,PCS
3241,12-09-24,10:00,13:00,9.04452E+13,HOSE,590B,980,160,PCS
3242,12-09-24,10:00,13:00,90445217G30080,HOSE,590B,2318,160,PCS
3243,12-09-24,10:00,13:00,9.048E+13,GROMMET,590B,857,320,PCS
3244,12-09-24,10:00,13:00,904801100600M0,GROMMET,590B,859,160,PCS
3245,12-09-24,10:00,13:00,9.04801E+13,GROMMET,590B,859,320,PCS
3246,12-09-24,10:00,13:00,9.04801E+13,GROMMET,590B,2489,560,PCS
3247,12-09-24,10:00,13:00,904801339800M2,GROMMET,590B,1457,160,PCS
3248,12-09-24,10:00,13:00,904801548300M0,GROMMET,590B,1610,40,PCS
3249,12-09-24,10:00,13:00,9.04802E+13,GROMMET,590B,60,400,PCS
3250,12-09-24,10:00,13:00,904801827600M1,GROMMET,590B,859,1120,PCS
3251,12-09-24,10:00,13:00,904801841800M2,GROMMET,590B,1811,80,PCS
3252,12-09-24,10:00,13:00,904802418600M1,GROMMET,590B,859,160,PCS
3253,12-09-24,10:00,13:00,B2TF4633000080,"CHAIN,BOWL",590B,741,40,PCS
3254,12-09-24,10:00,13:00,B3MF1717000080,"DAMPER,SIDE COVER",590B,859,320,PCS
3255,12-09-24,10:00,13:00,B65F3123000080,"COVER,UNDER 1",590B,1894,1320,PCS
3256,12-09-24,10:00,13:00,B6HF312G000080,"PLUG,HOLE",590B,1159,1280,PCS
3257,12-09-24,10:00,13:00,B74F1621000080,FLAP,590B,1855,40,PCS
3258,12-09-24,10:00,13:00,B74F3469000080,"CAP,BOLT",590B,1855,160,PCS
3259,12-09-24,10:00,13:00,B74F4639000080,"STOPPER,PLATE",590B,1855,40,PCS
3260,12-09-24,10:00,13:00,B74F8175000080,"TOOL,HOLDER",590B,1855,40,PCS
3261,12-09-24,10:00,13:00,BK6F8483000080,"PLATE,RUBBER 1",590B,1325,240,PCS
3262,12-09-24,10:00,13:00,BRAH2589000080,"PROTECTOR,WIRE HARNESS",590B,16,120,PCS
3263,12-09-24,10:00,13:00,BRAH2929000080,PLUG,590B,16,240,PCS
3264,12-09-24,10:00,13:00,903880880300M0,DAMPER,590C,385,600,PCS
3265,12-09-24,10:00,13:00,B74E53730000M0,"PIPE,BREATHER",590C,1835,120,PCS
3266,12-09-24,10:00,13:00,9.04801E+13,GROMMET,590D,4083,2160,PCS
3267,12-09-24,10:00,13:00,9.04802E+13,GROMMET,590D,937,80,PCS
3268,12-09-24,10:00,13:00,BRGF4217000080,COVER,590D,9,40,PCS
3269,12-09-24,10:00,13:00,2PHE3593010080,DAMPER,6111,877,900,PCS
3270,12-09-24,10:00,13:00,2PHF62570000M0,STOPPER,6111,2359,450,PCS
3271,12-09-24,11:00,13:00,2PHF71140000M0,STOPPER,6111,6368,100,PCS
3272,12-09-24,11:00,13:00,B5DF465B000080,"CAP,ROTOR",6111,874,200,PCS
3273,12-09-24,10:00,13:00,B65F3415000080,"COVER,BALL RACE 1",6111,725,900,PCS
3274,12-09-24,11:00,13:00,B65H5546000080,BAND,6111,1046,400,PCS
3275,12-09-24,11:00,13:00,BBPF8349000080,CAP,6111,928,200,PCS
3276,12-09-24,11:00,13:00,BEJE5373000080,"PIPE,BREATHER",6111,1308,400,PCS
3277,12-09-24,11:00,13:00,BJMF1621000080,FLAP,6111,866,200,PCS
3278,12-09-24,11:00,13:00,BJMF465B000080,"CAP,ROTOR",6111,730,200,PCS
3279,12-09-24,11:00,13:00,BJMH2592000080,BAND,6111,730,200,PCS
3280,12-09-24,10:00,13:00,1DYF3469000080,"CAP,BOLT",6111,2545,100,PCS
3281,12-09-24,10:00,13:00,1DYF622F000080,"DAMPER,LOCATING 1",6111,2545,200,PCS
3282,12-09-24,10:00,13:00,1KPH2176000080,DAMPER,6111,3059,900,PCS
3283,12-09-24,10:00,13:00,2PHE5373000080,"PIPE,BREATHER",6111,2789,400,PCS
3284,12-09-24,10:00,13:00,3XAF622F0000M0,"DAMPER,LOCATING 1",6111,250,100,PCS
3285,12-09-24,10:00,13:00,5LMF34150000M0,"COVER,BALL RACE 1",6111,271,100,PCS
3286,12-09-24,10:00,13:00,9.04801E+13,GROMMET,6111,434,500,PCS
3287,12-09-24,10:00,13:00,9.04801E+13,GROMMET,6111,2652,200,PCS
3288,12-09-24,10:00,13:00,9.04801E+13,GROMMET,6111,703,400,PCS
3289,12-09-24,10:00,13:00,9.04802E+13,GROMMET,6111,703,400,PCS
3290,12-09-24,10:00,13:00,9.04802E+13,GROMMET,6111,2546,300,PCS
3291,12-09-24,10:00,13:00,B65F312G000080,"PLUG,HOLE",6111,704,900,PCS
3292,12-09-24,10:00,13:00,4YYF7114000080,STOPPER,6311,2714,500,PCS
3293,12-09-24,10:00,13:00,2PHF62570000M0,STOPPER,6311,2731,650,PCS
3294,12-09-24,10:00,13:00,2PHE5473000080,"DUCT,AIR",6902,4902,600,PCS
3295,12-09-24,10:00,13:00,903880880300M0,DAMPER,6902,499,2500,PCS
3296,12-09-24,10:00,13:00,BBPE443E000080,"PIPE,DRAIN",6902,707,400,PCS
3297,12-09-24,10:00,13:00,BEJF1439000080,"STOPPER,MAIN STAND",6902,709,900,PCS
3298,12-09-24,10:00,13:00,BJME5473000080,"DUCT,AIR",6902,435,500,PCS
3299,12-09-24,10:00,13:00,903880880300M0,DAMPER,6903,447,960,PCS
3300,12-09-24,10:00,13:00,BBPE443E000080,"PIPE,DRAIN",6903,993,1640,PCS
3301,12-09-24,10:00,13:00,2PHE5373000080,"PIPE,BREATHER",6909,2058,200,PCS
3302,12-09-24,10:00,13:00,2PHF3415000080,"COVER,BALL RACE 1",6909,2053,200,PCS
3303,12-09-24,10:00,13:00,9.04802E+13,GROMMET,6909,243,500,PCS
3304,12-09-24,10:00,13:00,4YYF7114000080,STOPPER,690C,1833,960,PCS
3305,12-09-24,10:00,13:00,B5DF465B000080,"CAP,ROTOR",690E,870,560,PCS
3306,12-09-24,10:00,13:00,B65F3123000080,"COVER,UNDER 1",690E,984,1000,PCS
3307,12-09-24,10:00,13:00,B65F3415000080,"COVER,BALL RACE 1",690E,913,560,PCS
3308,12-09-24,10:00,13:00,B6HF1621100080,FLAP,690E,621,480,PCS
3309,12-09-24,10:00,13:00,B65F2211000080,COVER,690E,812,800,PCS
3310,12-09-24,11:00,13:00,2DPE5495000080,"SEAL,PROTECTOR",690G,1929,360,PCS
3311,12-09-24,11:00,13:00,B65F18160000M0,"PIPE,1",690G,2200,280,PCS
3312,12-09-24,11:00,13:00,B65F2211000080,COVER,690G,1685,560,PCS
3313,12-09-24,11:00,13:00,B65F3123000080,"COVER,UNDER 1",690G,3269,360,PCS
3314,12-09-24,11:00,13:00,B6HF1621100080,FLAP,690G,802,80,PCS
3315,12-09-24,11:00,13:00,BBPF8349000080,CAP,690G,1176,280,PCS
3316,12-09-24,11:00,13:00,BBPH2351000080,"TUBE,CORD 1",690G,1176,280,PCS
3317,12-09-24,10:00,13:00,902022614200M3,WASHER PLAIN,690G,1661,2040,PCS
3318,12-09-24,10:00,13:00,903380701800M0,PLUG,690G,238,3600,PCS
3319,12-09-24,10:00,13:00,9.04801E+13,GROMMET,690G,1272,120,PCS
3320,12-09-24,10:00,13:00,904801302200M0,GROMMET,690G,63,9600,PCS
3321,12-09-24,10:00,13:00,9.04801E+13,GROMMET,690G,1180,80,PCS
3322,12-09-24,10:00,13:00,9.04802E+13,GROMMET,690G,56,160,PCS
3323,12-09-24,10:00,13:00,B6HF312G000080,"PLUG,HOLE",690G,1298,1200,PCS
3324,12-09-24,12:30,13:30,2PVE2576000080,"HOSE,1",5902,4261,500,PCS
3325,12-09-24,12:30,13:30,2PVH5546100080,BAND,5902,2046,500,PCS
3326,12-09-24,12:30,13:30,45PF53640000M0,DAMPER,5902,2702,2000,PCS
3327,12-09-24,12:30,13:30,9.04452E+13,HOSE,5902,2045,500,PCS
3328,12-09-24,12:30,13:30,1WDF2151000080,"SEAL,GUARD",590B,3715,40,PCS
3329,12-09-24,12:30,13:30,2MSF483H000080,BAND,590B,2872,40,PCS
3330,12-09-24,12:30,13:30,B1XF419A000080,HOLDER,590B,843,40,PCS
3331,12-09-24,12:30,13:30,B1XF419E000080,"COVER,CANISTER",590B,843,40,PCS
3332,12-09-24,12:30,13:30,B3MF1826000080,"PIPE,BREATHER",590B,1233,80,PCS
3333,12-09-24,12:30,13:30,B3MF2178000080,TENSIONER,590B,1138,160,PCS
3334,12-09-24,12:30,13:30,B3MH1662000080,"COVER,CONNECTOR",590B,1233,80,PCS
3335,12-09-24,12:30,13:30,B5DF465B000080,"CAP,ROTOR",590B,3712,160,PCS
3336,12-09-24,12:30,13:30,B5XH2591000080,BAND,590B,1760,40,PCS
3337,12-09-24,12:30,13:30,B65F3415000080,"COVER,BALL RACE 1",590B,3240,360,PCS
3338,12-09-24,12:30,13:30,B65H5546000080,BAND,590B,5294,200,PCS
3339,12-09-24,12:30,13:30,B6HF1621100080,FLAP,590B,2077,320,PCS
3340,12-09-24,12:30,13:30,B74H2131000080,"BAND,BATTERY",590B,3582,40,PCS
3341,12-09-24,12:30,13:30,BDJH2131000080,"BAND,BATTERY",590B,26,40,PCS
3342,12-09-24,12:30,13:30,BKAF4785000080,MOLE,590B,911,40,PCS
3343,12-09-24,12:30,13:30,BLSF1521000080,FLAP,590B,162,40,PCS
3344,12-09-24,12:30,13:30,BLSF1621000080,FLAP,590B,162,40,PCS
3345,12-09-24,12:30,13:30,BRAE449E000080,"COVER,AIR FILTER",590B,8,40,PCS
3346,12-09-24,12:30,13:30,BRAF163F000080,"COVER,3",590B,26,40,PCS
3347,12-09-24,12:30,13:30,BRAF1642000080,"GUARD,FLAP",590B,9,40,PCS
3348,12-09-24,12:30,13:30,BRAH3836000080,BAND,590B,18,40,PCS
3349,12-09-24,12:30,13:30,BRAH5546000080,BAND,590B,26,40,PCS
3350,12-09-24,12:30,13:30,BS7F8484000080,"PLATE,RUBBER 2",590B,1624,40,PCS
3351,12-09-24,12:30,13:30,BS7F8485000080,"PLATE,RUBBER 3",590B,1624,40,PCS
3352,12-09-24,12:30,13:30,2PHF3415000080,"COVER,BALL RACE 1",6111,2803,100,PCS
3353,12-09-24,12:30,13:30,2PHE3593010080,DAMPER,690G,802,60,PCS
3354,12-09-24,12:30,13:30,2PHF62570000M0,STOPPER,690G,1324,60,PCS
3355,12-09-24,12:30,13:30,B5DF465B000080,"CAP,ROTOR",690G,1397,200,PCS
3356,12-09-24,12:30,13:30,B65F312G000080,"PLUG,HOLE",690G,1706,280,PCS
3357,12-09-24,12:30,13:30,B65F3415000080,"COVER,BALL RACE 1",690G,1829,600,PCS
3358,12-09-24,12:30,13:30,BBPH5546000080,BAND,690G,1029,200,PCS
3359,12-09-24,12:30,13:30,BLSF1521000080,FLAP,690G,54,80,PCS
3360,12-09-24,12:30,13:30,BLSF1621000080,FLAP,690G,54,80,PCS
3361,12-09-24,16:00,16:30,2PHE5473000080,"DUCT,AIR",5201,1979,200,PCS
3362,12-09-24,16:00,16:30,2PVE2576000080,"HOSE,1",5201,2100,400,PCS
3363,12-09-24,16:00,16:30,2PVH5546100080,BAND,5201,1347,600,PCS
3364,12-09-24,16:00,16:30,54PF3415000080,"COVER,BALL RACE 1",5201,1961,100,PCS
3365,12-09-24,16:00,16:30,B74F483H000080,BAND,5201,102,600,PCS
3366,12-09-24,16:00,16:30,B65F414A010080,"COVER,FILLER",690C,2324,240,PCS
3367,12-09-24,15:30,17:00,B65H5546000080,BAND,6111,1047,200,PCS
3368,12-09-24,15:30,17:00,BEJE5373000080,"PIPE,BREATHER",6111,1309,200,PCS
3369,12-09-24,15:30,17:00,BJMF1621000080,FLAP,6111,867,200,PCS
3370,12-09-24,15:30,17:00,BJMF465B000080,"CAP,ROTOR",6111,731,200,PCS
3371,12-09-24,15:30,17:00,BJMH2592000080,BAND,6111,731,200,PCS
3372,12-09-24,15:30,17:00,2DPE5495000080,"SEAL,PROTECTOR",690G,1930,280,PCS
3373,12-09-24,15:30,17:00,B65F18160000M0,"PIPE,1",690G,2201,280,PCS
3374,12-09-24,15:30,17:00,B65F2211000080,COVER,690G,1686,560,PCS
3375,12-09-24,15:30,17:00,B65F3123000080,"COVER,UNDER 1",690G,3270,280,PCS
3376,12-09-24,15:30,17:00,BBPF8349000080,CAP,690G,1177,280,PCS
3377,12-09-24,15:30,17:00,BBPH2351000080,"TUBE,CORD 1",690G,1177,280,PCS
3378,12-09-24,18:00,19:00,902022614200M3,WASHER PLAIN,5207,3419,200,PCS
3379,12-09-24,18:00,19:00,904801339800M2,GROMMET,5207,1544,80,PCS
3380,12-09-24,18:00,19:00,904801548300M0,GROMMET,5207,1100,80,PCS
3381,12-09-24,17:00,19:00,B5DF465B000080,"CAP,ROTOR",590B,3713,400,PCS
3382,12-09-24,17:00,19:00,B65F3415000080,"COVER,BALL RACE 1",590B,3241,480,PCS
3383,12-09-24,17:00,19:00,B65H5546000080,BAND,590B,5296,400,PCS
3384,12-09-24,17:00,19:00,B6HF1621100080,FLAP,590B,2078,400,PCS
3385,12-09-24,17:00,19:00,BLSF1521000080,FLAP,590B,163,80,PCS
3386,12-09-24,17:00,19:00,BLSF1621000080,FLAP,590B,163,80,PCS
3387,12-09-24,18:00,19:00,BBPE443E000080,"PIPE,DRAIN",590C,1203,255,PCS
3388,12-09-24,17:00,19:00,1DYF2151000080,"SEAL,GUARD",6111,2943,100,PCS
3389,12-09-24,17:00,19:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",6311,2290,400,PCS
3390,12-09-24,18:00,19:00,2DPE5495000080,"SEAL,PROTECTOR",690E,1504,240,PCS
3391,12-09-24,18:00,19:00,B65H5546000080,BAND,690E,1321,40,PCS
3392,12-09-24,18:00,19:00,B6HF312G000080,"PLUG,HOLE",690E,1225,40,PCS
3393,12-09-24,18:00,19:00,902022614200M3,WASHER PLAIN,690E,1499,240,PCS
3394,12-09-24,17:00,19:00,4YYF7114000080,STOPPER,690E,1216,200,PCS
3395,12-09-24,17:00,19:00,B65F18160000M0,"PIPE,1",690E,1216,200,PCS
3396,12-09-24,17:00,19:00,B65F312G000080,"PLUG,HOLE",690E,1216,200,PCS
3397,12-09-24,18:00,19:00,B65F414A010080,"COVER,FILLER",690E,1117,320,PCS
3398,12-09-24,17:00,19:00,BBPF8349000080,CAP,690E,1216,200,PCS
3399,12-09-24,17:00,19:00,BBPH2351000080,"TUBE,CORD 1",690E,1216,200,PCS
3400,12-09-24,17:00,19:00,BBPH5546000080,BAND,690E,1216,200,PCS
3401,12-09-24,19:30,20:30,2PHF71140000M0,STOPPER,6111,6369,100,PCS
3402,12-09-24,19:30,20:30,B5DF465B000080,"CAP,ROTOR",6111,875,200,PCS
3403,12-09-24,19:30,20:30,B65H5546000080,BAND,6111,1048,200,PCS
3404,12-09-24,19:30,20:30,BBPF8349000080,CAP,6111,929,200,PCS
3405,12-09-24,19:30,20:30,BEJE5373000080,"PIPE,BREATHER",6111,1310,200,PCS
3406,12-09-24,19:30,20:30,2DPE5495000080,"SEAL,PROTECTOR",690G,1931,320,PCS
3407,12-09-24,19:30,20:30,B65F3123000080,"COVER,UNDER 1",690G,3271,320,PCS
3408,12-09-24,19:30,20:30,B65H5546000080,BAND,690G,2159,120,PCS
3409,12-09-24,19:30,20:30,B6HF1621100080,FLAP,690G,803,240,PCS
3410,12-09-24,22:00,22:30,2PHF71140000M0,STOPPER,6111,6370,100,PCS
3411,12-09-24,22:00,22:30,54PF3415000080,"COVER,BALL RACE 1",6111,2902,100,PCS
3412,12-09-24,22:00,22:30,2DPE5495000080,"SEAL,PROTECTOR",690G,1932,320,PCS
3413,12-09-24,22:00,22:30,B65F18160000M0,"PIPE,1",690G,2202,160,PCS
3414,12-09-24,22:00,22:30,B65F2211000080,COVER,690G,1687,160,PCS
3415,12-09-24,22:00,22:30,B65F3123000080,"COVER,UNDER 1",690G,3272,320,PCS
3416,12-09-24,22:00,22:30,B65H5546000080,BAND,690G,2160,120,PCS
3417,12-09-24,22:00,22:30,B6HF1621100080,FLAP,690G,804,160,PCS
3418,12-09-24,22:00,22:30,BBPF8349000080,CAP,690G,1178,160,PCS
3419,12-09-24,22:00,22:30,BBPH2351000080,"TUBE,CORD 1",690G,1178,160,PCS
3420,13-09-24,,,904801339800M2,GROMMET,6312,437,800,PCS
3421,13-09-24,,,2PHE3593010080,DAMPER,690E,8,80,PCS
3422,13-09-24,,,9.04801E+13,GROMMET,690E,8,80,PCS
3423,13-09-24,,,2PVF2151000080,"SEAL,GUARD",7667,J1768,160,PCS
3424,13-09-24,7:30,8:00,2PVE2576000080,"HOSE,1",5902,4262,300,PCS
3425,13-09-24,7:30,8:00,2PVH5546100080,BAND,5902,2047,300,PCS
3426,13-09-24,7:30,8:00,45PF53640000M0,DAMPER,5902,2703,1200,PCS
3427,13-09-24,7:30,8:00,9.04452E+13,HOSE,5902,2046,300,PCS
3428,13-09-24,7:30,8:00,B8DH5546100080,BAND,5902,574,100,PCS
3429,13-09-24,7:30,8:00,BDJE3767000080,"CAP,INJECTOR",5902,805,100,PCS
3430,13-09-24,7:30,8:00,BK6F23270000M0,"GUARD,MUD 1",5902,1413,100,PCS
3431,13-09-24,7:30,8:00,BK6F247A010080,"HOSE,1",5902,1246,100,PCS
3432,13-09-24,7:30,8:00,1WDF2151000080,"SEAL,GUARD",590B,3716,120,PCS
3433,13-09-24,7:30,8:00,2MSF483H000080,BAND,590B,2873,120,PCS
3434,13-09-24,7:30,8:00,B1XF419A000080,HOLDER,590B,844,120,PCS
3435,13-09-24,7:30,8:00,B1XF419E000080,"COVER,CANISTER",590B,844,120,PCS
3436,13-09-24,7:30,8:00,B3MF1826000080,"PIPE,BREATHER",590B,1234,80,PCS
3437,13-09-24,7:30,8:00,B3MF2178000080,TENSIONER,590B,1139,160,PCS
3438,13-09-24,7:30,8:00,B3MH1662000080,"COVER,CONNECTOR",590B,1234,80,PCS
3439,13-09-24,7:30,8:00,B5DF465B000080,"CAP,ROTOR",590B,3714,440,PCS
3440,13-09-24,7:30,8:00,B65F3415000080,"COVER,BALL RACE 1",590B,3242,480,PCS
3441,13-09-24,7:30,8:00,B65H5546000080,BAND,590B,5297,440,PCS
3442,13-09-24,7:30,8:00,B6HF1621100080,FLAP,590B,2079,360,PCS
3443,13-09-24,7:30,8:00,BDJH2131000080,"BAND,BATTERY",590B,27,120,PCS
3444,13-09-24,7:30,8:00,BLSF1521000080,FLAP,590B,164,120,PCS
3445,13-09-24,7:30,8:00,BLSF1621000080,FLAP,590B,164,120,PCS
3446,13-09-24,7:30,8:00,BRAE449E000080,"COVER,AIR FILTER",590B,9,40,PCS
3447,13-09-24,7:30,8:00,BRAF163F000080,"COVER,3",590B,27,120,PCS
3448,13-09-24,7:30,8:00,BRAF1642000080,"GUARD,FLAP",590B,10,40,PCS
3449,13-09-24,7:30,8:00,BRAH3836000080,BAND,590B,19,80,PCS
3450,13-09-24,7:30,8:00,BRAH5546000080,BAND,590B,27,120,PCS
3451,13-09-24,7:30,8:00,BS7F8484000080,"PLATE,RUBBER 2",590B,1625,80,PCS
3452,13-09-24,7:30,8:00,BS7F8485000080,"PLATE,RUBBER 3",590B,1625,80,PCS
3453,13-09-24,7:30,8:00,2PHF3415000080,"COVER,BALL RACE 1",6111,2804,100,PCS
3454,13-09-24,7:30,8:00,2PHF71140000M0,STOPPER,6111,6371,100,PCS
3455,13-09-24,7:30,8:00,2SUF811G000080,BAND,6111,1386,100,PCS
3456,13-09-24,7:30,8:00,2SUH5546000080,BAND,6111,2725,100,PCS
3457,13-09-24,7:30,8:00,54PF3415000080,"COVER,BALL RACE 1",6111,2903,100,PCS
3458,13-09-24,7:30,8:00,B5DF465B000080,"CAP,ROTOR",6111,876,100,PCS
3459,13-09-24,7:30,8:00,B65H5546000080,BAND,6111,1049,300,PCS
3460,13-09-24,7:30,8:00,BBPF8349000080,CAP,6111,930,100,PCS
3461,13-09-24,7:30,8:00,BEJE5373000080,"PIPE,BREATHER",6111,1311,300,PCS
3462,13-09-24,7:30,8:00,BJMF1621000080,FLAP,6111,868,200,PCS
3463,13-09-24,7:30,8:00,BJMF465B000080,"CAP,ROTOR",6111,732,200,PCS
3464,13-09-24,7:30,8:00,BJMH2155000080,BAND,6111,565,100,PCS
3465,13-09-24,7:30,8:00,BJMH2592000080,BAND,6111,732,200,PCS
3466,13-09-24,7:30,8:00,2DPE5495000080,"SEAL,PROTECTOR",690G,1933,760,PCS
3467,13-09-24,7:30,8:00,B5DF465B000080,"CAP,ROTOR",690G,1398,160,PCS
3468,13-09-24,7:30,8:00,B65F18160000M0,"PIPE,1",690G,2203,160,PCS
3469,13-09-24,7:30,8:00,B65F2211000080,COVER,690G,1688,240,PCS
3470,13-09-24,7:30,8:00,B65F3123000080,"COVER,UNDER 1",690G,3273,760,PCS
3471,13-09-24,7:30,8:00,B65F312G000080,"PLUG,HOLE",690G,1707,680,PCS
3472,13-09-24,7:30,8:00,B65F3415000080,"COVER,BALL RACE 1",690G,1830,720,PCS
3473,13-09-24,7:30,8:00,B65H5546000080,BAND,690G,2161,160,PCS
3474,13-09-24,7:30,8:00,B6HF1621100080,FLAP,690G,805,600,PCS
3475,13-09-24,7:30,8:00,BBPF8349000080,CAP,690G,1179,160,PCS
3476,13-09-24,7:30,8:00,BBPH2351000080,"TUBE,CORD 1",690G,1179,160,PCS
3477,13-09-24,7:30,8:00,BBPH5546000080,BAND,690G,1030,680,PCS
3478,13-09-24,7:30,8:30,1EGE81130200M0,"COVER,SHIFT PEDAL",5201,435,800,PCS
3479,13-09-24,7:30,8:30,1FDH5546100080,BAND,5201,1001,100,PCS
3480,13-09-24,7:30,8:30,B3MH1662000080,"COVER,CONNECTOR",5201,365,200,PCS
3481,13-09-24,7:30,8:30,B74F483H000080,BAND,5201,103,400,PCS
3482,13-09-24,7:30,8:30,BK6E4747000080,"DAMPER,MUFF.",5201,128,200,PCS
3483,13-09-24,7:30,8:30,2DPE5495000080,"SEAL,PROTECTOR",5207,3342,160,PCS
3484,13-09-24,7:30,8:30,4YYF7114000080,STOPPER,5207,2869,80,PCS
3485,13-09-24,7:30,8:30,B5DF465B000080,"CAP,ROTOR",5207,1541,320,PCS
3486,13-09-24,7:30,8:30,B5XH2591000080,BAND,5207,952,80,PCS
3487,13-09-24,7:30,8:30,B65F3123000080,"COVER,UNDER 1",5207,3023,280,PCS
3488,13-09-24,7:30,8:30,B65F3415000080,"COVER,BALL RACE 1",5207,1347,40,PCS
3489,13-09-24,7:30,8:30,B65H5546000080,BAND,5207,2858,240,PCS
